Gene_name	Gene_ID	Transcript_ID	RefSeq_ID	Strand	Chromosome	Exon_region_start	Exon_region_end	Exon_rank_in_transcript
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6624961	6625052	1
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6625410	6625590	2
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6629276	6629441	3
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6629624	6629719	4
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6629924	6630020	5
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6630115	6630198	6
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6630302	6630387	7
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6630530	6630639	8
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6630743	6630870	9
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6630955	6631076	10
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6631167	6631266	11
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6631379	6631509	12
ILK	ENSG00000166333	ENST00000299421	NM_001014794	1	chr11	6631693	6632101	13
LDLRAP1	ENSG00000157978	ENST00000374338	NM_015627	1	chr1	25870071	25870277	1
LDLRAP1	ENSG00000157978	ENST00000374338	NM_015627	1	chr1	25880413	25880555	2
LDLRAP1	ENSG00000157978	ENST00000374338	NM_015627	1	chr1	25881351	25881463	3
LDLRAP1	ENSG00000157978	ENST00000374338	NM_015627	1	chr1	25883644	25883758	4
LDLRAP1	ENSG00000157978	ENST00000374338	NM_015627	1	chr1	25889135	25889207	5
LDLRAP1	ENSG00000157978	ENST00000374338	NM_015627	1	chr1	25889561	25889644	6
LDLRAP1	ENSG00000157978	ENST00000374338	NM_015627	1	chr1	25890152	25890282	7
LDLRAP1	ENSG00000157978	ENST00000374338	NM_015627	1	chr1	25891664	25891698	8
LDLRAP1	ENSG00000157978	ENST00000374338	NM_015627	1	chr1	25893339	25895377	9
SALL4	ENSG00000101115	ENST00000217086	NM_020436	-1	chr20	50418818	50419059	1
SALL4	ENSG00000101115	ENST00000217086	NM_020436	-1	chr20	50406561	50408891	2
SALL4	ENSG00000101115	ENST00000217086	NM_020436	-1	chr20	50405400	50405680	3
SALL4	ENSG00000101115	ENST00000217086	NM_020436	-1	chr20	50400581	50401223	4
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26126667	26126904	1
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26127534	26127651	2
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26128507	26128608	3
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26131633	26131766	4
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26135071	26135280	5
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26135517	26135641	6
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26136174	26136311	7
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26137945	26138026	8
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26138182	26138370	9
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26139178	26139283	10
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26140372	26140484	11
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26140568	26140669	12
SEPN1	ENSG00000162430	ENST00000361547	NM_020451	1	chr1	26142039	26144713	13
MYL2	ENSG00000111245	ENST00000228841	NM_000432	-1	chr12	111358331	111358381	1
MYL2	ENSG00000111245	ENST00000228841	NM_000432	-1	chr12	111356908	111356997	2
MYL2	ENSG00000111245	ENST00000228841	NM_000432	-1	chr12	111353519	111353594	3
MYL2	ENSG00000111245	ENST00000228841	NM_000432	-1	chr12	111351990	111352094	4
MYL2	ENSG00000111245	ENST00000228841	NM_000432	-1	chr12	111351050	111351128	5
MYL2	ENSG00000111245	ENST00000228841	NM_000432	-1	chr12	111350900	111350948	6
MYL2	ENSG00000111245	ENST00000228841	NM_000432	-1	chr12	111348623	111348979	7
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44492095	44492311	3
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44488619	44488725	4
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44486353	44486487	5
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44485726	44485805	6
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44485497	44485631	7
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44485313	44485382	8
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44484010	44484101	9
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44483063	44483188	10
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44482421	44482505	11
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44480551	44480656	12
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44479336	44479413	13
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44478944	44479078	14
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44478255	44478363	15
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44476913	44476997	16
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44473301	44474093	17
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44495880	44496055	1
CBS	ENSG00000160200	ENST00000398165	NM_000071	-1	chr21	44493376	44493451	2
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55505221	55505717	1
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55509516	55509707	2
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55512196	55512319	3
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55517951	55518084	4
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55518323	55518464	5
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55521666	55521862	6
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55523004	55523187	7
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55523709	55523882	8
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55524172	55524320	9
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55525159	55525336	10
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55527048	55527229	11
PCSK9	ENSG00000169174	ENST00000302118	NM_174936	1	chr1	55529042	55530525	12
TGFB2	ENSG00000092969	ENST00000366929	NM_001135599	1	chr1	218519577	218520389	1
TGFB2	ENSG00000092969	ENST00000366929	NM_001135599	1	chr1	218578511	218578674	3
TGFB2	ENSG00000092969	ENST00000366929	NM_001135599	1	chr1	218607424	218607556	4
TGFB2	ENSG00000092969	ENST00000366929	NM_001135599	1	chr1	218607680	218607790	5
TGFB2	ENSG00000092969	ENST00000366929	NM_001135599	1	chr1	218609312	218609489	6
TGFB2	ENSG00000092969	ENST00000366929	NM_001135599	1	chr1	218610685	218610838	7
TGFB2	ENSG00000092969	ENST00000366929	NM_001135599	1	chr1	218614546	218617961	8
TGFB2	ENSG00000092969	ENST00000366929	NM_001135599	1	chr1	218536676	218536759	2
TBX5	ENSG00000089225	ENST00000310346	NM_000192	-1	chr12	114837318	114837437	4
TBX5	ENSG00000089225	ENST00000310346	NM_000192	-1	chr12	114836378	114836525	5
TBX5	ENSG00000089225	ENST00000310346	NM_000192	-1	chr12	114832546	114832698	6
TBX5	ENSG00000089225	ENST00000310346	NM_000192	-1	chr12	114823281	114823372	7
TBX5	ENSG00000089225	ENST00000310346	NM_000192	-1	chr12	114803970	114804196	8
TBX5	ENSG00000089225	ENST00000310346	NM_000192	-1	chr12	114791736	114793911	9
TBX5	ENSG00000089225	ENST00000310346	NM_000192	-1	chr12	114845619	114846247	1
TBX5	ENSG00000089225	ENST00000310346	NM_000192	-1	chr12	114841557	114841741	2
TBX5	ENSG00000089225	ENST00000310346	NM_000192	-1	chr12	114839631	114839725	3
SLC25A4	ENSG00000151729	ENST00000281456	NM_001151	1	chr4	186064395	186064637	1
SLC25A4	ENSG00000151729	ENST00000281456	NM_001151	1	chr4	186065918	186066404	2
SLC25A4	ENSG00000151729	ENST00000281456	NM_001151	1	chr4	186066913	186067053	3
SLC25A4	ENSG00000151729	ENST00000281456	NM_001151	1	chr4	186067968	186071536	4
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	218356	218533	1
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	223597	223683	2
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	224475	224636	3
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	225534	225677	4
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	225998	226162	5
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	228300	228448	6
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	230991	231115	7
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	233592	233760	8
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	235259	235454	9
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	236543	236714	10
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	240473	240591	11
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	251107	251218	12
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	251453	251583	13
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	254508	254621	14
SDHA	ENSG00000073578	ENST00000264932	NM_004168	1	chr5	256449	256815	15
TBX3	ENSG00000135111	ENST00000349155	NM_005996	-1	chr12	115120617	115121969	1
TBX3	ENSG00000135111	ENST00000349155	NM_005996	-1	chr12	115118684	115118951	2
TBX3	ENSG00000135111	ENST00000349155	NM_005996	-1	chr12	115117310	115117456	3
TBX3	ENSG00000135111	ENST00000349155	NM_005996	-1	chr12	115115385	115115461	4
TBX3	ENSG00000135111	ENST00000349155	NM_005996	-1	chr12	115114118	115114275	5
TBX3	ENSG00000135111	ENST00000349155	NM_005996	-1	chr12	115111970	115112640	6
TBX3	ENSG00000135111	ENST00000349155	NM_005996	-1	chr12	115108059	115110107	7
TRIM63	ENSG00000158022	ENST00000374272	NM_032588	-1	chr1	26393827	26394124	1
TRIM63	ENSG00000158022	ENST00000374272	NM_032588	-1	chr1	26392759	26392931	2
TRIM63	ENSG00000158022	ENST00000374272	NM_032588	-1	chr1	26387657	26387825	3
TRIM63	ENSG00000158022	ENST00000374272	NM_032588	-1	chr1	26386757	26386852	4
TRIM63	ENSG00000158022	ENST00000374272	NM_032588	-1	chr1	26384881	26385114	5
TRIM63	ENSG00000158022	ENST00000374272	NM_032588	-1	chr1	26384119	26384141	6
TRIM63	ENSG00000158022	ENST00000374272	NM_032588	-1	chr1	26383694	26383818	7
TRIM63	ENSG00000158022	ENST00000374272	NM_032588	-1	chr1	26380384	26380455	8
TRIM63	ENSG00000158022	ENST00000374272	NM_032588	-1	chr1	26377795	26378374	9
CTF1	ENSG00000150281	ENST00000279804	NM_001330	1	chr16	30907928	30907989	1
CTF1	ENSG00000150281	ENST00000279804	NM_001330	1	chr16	30910736	30910854	2
CTF1	ENSG00000150281	ENST00000279804	NM_001330	1	chr16	30913399	30914881	3
APOA5	ENSG00000110243	ENST00000542499	NM_052968	-1	chr11	116662302	116662413	3
APOA5	ENSG00000110243	ENST00000542499	NM_052968	-1	chr11	116663096	116663136	1
APOA5	ENSG00000110243	ENST00000542499	NM_052968	-1	chr11	116662528	116662608	2
APOA5	ENSG00000110243	ENST00000542499	NM_052968	-1	chr11	116660089	116661783	4
APOA4	ENSG00000110244	ENST00000357780	NM_000482	-1	chr11	116693859	116694022	1
APOA4	ENSG00000110244	ENST00000357780	NM_000482	-1	chr11	116693375	116693501	2
APOA4	ENSG00000110244	ENST00000357780	NM_000482	-1	chr11	116691419	116692597	3
PDLIM3	ENSG00000154553	ENST00000284770	NM_014476	-1	chr4	186456496	186456662	1
PDLIM3	ENSG00000154553	ENST00000284770	NM_014476	-1	chr4	186446174	186446325	2
PDLIM3	ENSG00000154553	ENST00000284770	NM_014476	-1	chr4	186444516	186444600	3
PDLIM3	ENSG00000154553	ENST00000284770	NM_014476	-1	chr4	186435424	186435491	4
PDLIM3	ENSG00000154553	ENST00000284770	NM_014476	-1	chr4	186429453	186429716	5
PDLIM3	ENSG00000154553	ENST00000284770	NM_014476	-1	chr4	186427676	186427806	6
PDLIM3	ENSG00000154553	ENST00000284770	NM_014476	-1	chr4	186425629	186425740	7
PDLIM3	ENSG00000154553	ENST00000284770	NM_014476	-1	chr4	186422851	186423637	8
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	82072681	82073114	1
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81978884	81978965	2
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81964451	81964567	3
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81799866	81799925	4
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81765951	81765992	5
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81746360	81746489	6
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81714085	81714216	7
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81695771	81695840	8
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81693620	81693670	9
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81689744	81689843	10
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81667393	81667551	11
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81662113	81662217	12
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81643717	81643795	13
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81642777	81642826	14
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81641470	81641559	15
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81636995	81637072	16
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81635081	81635155	17
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81634739	81634813	18
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81626495	81626566	19
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81624184	81624255	20
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81620501	81620562	21
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81613951	81614027	22
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81612630	81612650	23
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81611883	81611943	24
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81603771	81603868	25
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81601093	81601180	26
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81599991	81600053	27
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81599197	81599300	28
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81598203	81598289	29
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81596912	81596979	30
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81596485	81596523	31
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81594910	81594981	32
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81593523	81593675	33
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81593372	81593424	34
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81591756	81591811	35
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81591210	81591339	36
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81589036	81589145	37
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81588591	81588673	38
CACNA2D1	ENSG00000153956	ENST00000356860	NM_000722	-1	chr7	81575760	81579824	39
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	33031854	33031966	2
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	33030780	33031477	3
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	33021861	33021996	4
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	33003700	33003907	5
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	32993962	32994139	7
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	32976979	32977096	8
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	32975401	32975565	9
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	32974290	32974463	10
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	32955337	32955490	11
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	32949043	32949232	12
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	32945578	32945665	13
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	33049443	33049690	1
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	32996116	32996247	6
PKP2	ENSG00000057294	ENST00000070846	NM_004572	-1	chr12	32943788	32945426	14
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179669279	179669382	2
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179666865	179667068	3
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179665122	179665409	4
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179664552	179664637	5
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179664214	179664458	6
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179659649	179659979	7
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179659126	179659278	8
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179658131	179658268	9
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179656799	179656924	10
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179655435	179655572	11
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179654705	179654842	12
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179654087	179654224	13
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179650575	179650868	14
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179650347	179650469	15
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179648797	179649078	16
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179648447	179648512	17
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179647533	179647791	18
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179647266	179647329	19
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179646939	179647154	20
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179645848	179645990	21
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179644727	179644932	22
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179643956	179644189	23
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179643601	179643845	24
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179642431	179642702	25
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179642147	179642311	26
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179641876	179642044	27
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179640083	179641776	28
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179639648	179639929	29
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179638934	179639200	30
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179638565	179638837	31
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179638189	179638452	32
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179637836	179638096	33
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179635938	179636198	34
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179635139	179635402	35
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179634787	179635047	36
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179634406	179634666	37
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179633400	179633660	38
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179632741	179632882	39
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179632486	179632651	40
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179631108	179631339	41
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179629254	179629538	42
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179628904	179629029	43
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179623711	179623899	44
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179617851	179617907	47
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179602809	179603087	49
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179600238	179600801	50
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179599434	179599715	51
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179599055	179599333	52
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179598341	179598619	53
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179597966	179598244	54
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179597561	179597848	55
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179597167	179597445	56
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179596793	179597074	57
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179596420	179596698	58
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179596032	179596310	59
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179595652	179595930	60
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179595232	179595519	61
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179594820	179595098	62
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179594391	179594672	63
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179594015	179594293	64
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179593618	179593896	65
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179593227	179593505	66
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179592837	179593124	67
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179592312	179592590	68
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179591817	179592098	69
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179590495	179590773	70
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179590095	179590376	71
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179588987	179589265	72
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179588583	179588870	73
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179588145	179588423	74
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179587773	179588051	75
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179587386	179587664	76
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179586986	179587273	77
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179586574	179586861	78
TTN	ENSG00000155657	ENST00000589042	NM_001267550	-1	chr2	179585648	179585929	79
